10,1263.44,0.435096,-2.46681,0.185233,-0.31994,-2.81232,0.181555,0.620823,-3.05724,0.23669,-0.272927,-2.3263,1.8294,0.743431,-2.23156,0.529191,0.412651,-1.94773,1.52103,0.867915,-3.00118,0.955137,0.661332,-2.14093,1.52795,0.902435,-2.86655,0.760816,0.613943,-1.87709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,1228.28,1.78122,0.892616,2.18458,2.39524,0.595468,1.23808,1.66471,1.65156,0.259427,2.28262,1.11557,1.5574,2.18054,1.05448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1239.76,-0.57918,0.45938,0.505814,-1.02137,0.269312,1.3834,0.0873931,0.251748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1374.83,0.287884,1.17098,0.132306,-0.0855778,1.17423,0.750455,-0.0587738,1.78679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1258.89,0.147505,-2.03368,0.600027,-0.618549,-2.19555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1310.98,1.42828,-1.2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,783.561,-0.966205,1.04625,0.155936,-1.58766,0.624097,13.9974,-0.954998,1.02515,472.013,-0.965708,1.04236,2.36974,-0.823158,0.897305,45.6228,-0.964486,1.04673,0.78009,-0.343595,0.632094,8.95349,-0.946736,0.989981,5.57133,-0.756758,0.555295,1.8461,-0.825793,1.35556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,1119.48,-0.996475,-1.14563,0.34559,-1.00045,-1.80847,0.706334,-1.41146,-1.61947,0.41786,-0.378459,-0.720252,0.823741,-1.06816,-1.08603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,1373.16,1.13074,1.39031,17.5262,1.2588,1.74534,3.23408,0.75382,1.54778,2.01908,1.4711,1.79289,2.05624,1.52438,1.67351,3.04927,1.37743,2.06899,0.732454,1.54444,1.66996,1.5636,1.04054,1.21805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1086.43,-0.731978,0.71092,0.629057,-0.434187,0.127526,0.639687,-0.419755,0.962668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1229.74,0.571429,-0.444037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
